Trace3,
Freq,,Amp,,
          2179999928,Hz,               39.89,  uV,
          2180833261,Hz,               40.17,  uV,
          2181666594,Hz,               40.07,  uV,
          2182499927,Hz,               40.06,  uV,
          2183333260,Hz,               39.90,  uV,
          2184166593,Hz,               40.09,  uV,
          2184999926,Hz,               40.04,  uV,
          2185833259,Hz,               40.26,  uV,
          2186666592,Hz,               40.39,  uV,
          2187499925,Hz,               40.66,  uV,
          2188333258,Hz,               40.30,  uV,
          2189166591,Hz,               40.34,  uV,
          2189999924,Hz,               40.13,  uV,
          2190833257,Hz,               40.43,  uV,
          2191666590,Hz,               40.09,  uV,
          2192499923,Hz,               40.74,  uV,
          2193333256,Hz,               40.34,  uV,
          2194166589,Hz,               40.38,  uV,
          2194999922,Hz,               40.68,  uV,
          2195833255,Hz,               40.48,  uV,
          2196666588,Hz,               40.15,  uV,
          2197499921,Hz,               40.16,  uV,
          2198333254,Hz,               40.14,  uV,
          2199166587,Hz,               40.46,  uV,
          2199999920,Hz,               40.34,  uV,
          2200833253,Hz,               40.07,  uV,
          2201666586,Hz,               39.82,  uV,
          2202499919,Hz,               39.92,  uV,
          2203333252,Hz,               40.11,  uV,
          2204166585,Hz,               39.87,  uV,
          2204999918,Hz,               39.84,  uV,
          2205833251,Hz,               39.64,  uV,
          2206666584,Hz,               39.98,  uV,
          2207499917,Hz,               39.44,  uV,
          2208333250,Hz,               39.39,  uV,
          2209166583,Hz,               39.27,  uV,
          2209999916,Hz,               39.44,  uV,
          2210833249,Hz,               39.67,  uV,
          2211666582,Hz,               38.99,  uV,
          2212499915,Hz,               39.14,  uV,
          2213333248,Hz,               39.17,  uV,
          2214166581,Hz,               38.94,  uV,
          2214999914,Hz,               38.97,  uV,
          2215833247,Hz,               38.79,  uV,
          2216666580,Hz,               38.78,  uV,
          2217499913,Hz,               38.80,  uV,
          2218333246,Hz,               38.58,  uV,
          2219166579,Hz,               38.45,  uV,
          2219999912,Hz,               38.52,  uV,
          2220833245,Hz,               38.16,  uV,
          2221666578,Hz,               38.26,  uV,
          2222499911,Hz,               38.53,  uV,
          2223333244,Hz,               38.16,  uV,
          2224166577,Hz,               38.03,  uV,
          2224999910,Hz,               38.12,  uV,
          2225833243,Hz,               37.96,  uV,
          2226666576,Hz,               37.68,  uV,
          2227499909,Hz,               37.52,  uV,
          2228333242,Hz,               37.86,  uV,
          2229166575,Hz,               37.32,  uV,
          2229999908,Hz,               37.22,  uV,
          2230833241,Hz,               37.72,  uV,
          2231666574,Hz,               37.25,  uV,
          2232499907,Hz,               37.03,  uV,
          2233333240,Hz,               37.22,  uV,
          2234166573,Hz,               37.11,  uV,
          2234999906,Hz,               36.62,  uV,
          2235833239,Hz,               37.20,  uV,
          2236666572,Hz,               36.75,  uV,
          2237499905,Hz,               36.88,  uV,
          2238333238,Hz,               36.72,  uV,
          2239166571,Hz,               36.81,  uV,
          2239999904,Hz,               36.69,  uV,
          2240833237,Hz,               35.96,  uV,
          2241666570,Hz,               36.27,  uV,
          2242499903,Hz,               36.75,  uV,
          2243333236,Hz,               36.38,  uV,
          2244166569,Hz,               36.17,  uV,
          2244999902,Hz,               36.27,  uV,
          2245833235,Hz,               36.15,  uV,
          2246666568,Hz,               36.09,  uV,
          2247499901,Hz,               35.98,  uV,
          2248333234,Hz,               36.07,  uV,
          2249166567,Hz,               36.23,  uV,
          2249999900,Hz,               36.63,  uV,
          2250833233,Hz,               35.92,  uV,
          2251666566,Hz,               35.90,  uV,
          2252499899,Hz,               35.49,  uV,
          2253333232,Hz,               35.62,  uV,
          2254166565,Hz,               35.57,  uV,
          2254999898,Hz,               35.72,  uV,
          2255833231,Hz,               35.52,  uV,
          2256666564,Hz,               35.53,  uV,
          2257499897,Hz,               35.19,  uV,
          2258333230,Hz,               35.11,  uV,
          2259166563,Hz,               35.43,  uV,
          2259999896,Hz,               35.09,  uV,
          2260833229,Hz,               35.09,  uV,
          2261666562,Hz,               35.28,  uV,
          2262499895,Hz,               35.03,  uV,
          2263333228,Hz,               34.93,  uV,
          2264166561,Hz,               35.12,  uV,
          2264999894,Hz,               35.00,  uV,
          2265833227,Hz,               34.71,  uV,
          2266666560,Hz,               34.88,  uV,
          2267499893,Hz,               34.82,  uV,
          2268333226,Hz,               34.54,  uV,
          2269166559,Hz,               34.51,  uV,
          2269999892,Hz,               34.65,  uV,
          2270833225,Hz,               34.56,  uV,
          2271666558,Hz,               34.58,  uV,
          2272499891,Hz,               34.39,  uV,
          2273333224,Hz,               34.49,  uV,
          2274166557,Hz,               34.05,  uV,
          2274999890,Hz,               34.14,  uV,
          2275833223,Hz,               34.24,  uV,
          2276666556,Hz,               34.14,  uV,
          2277499889,Hz,               34.13,  uV,
          2278333222,Hz,               34.03,  uV,
          2279166555,Hz,               34.18,  uV,
          2279999888,Hz,               33.98,  uV,
          2280833221,Hz,               34.09,  uV,
          2281666554,Hz,               34.12,  uV,
          2282499887,Hz,               33.92,  uV,
          2283333220,Hz,               33.64,  uV,
          2284166553,Hz,               33.68,  uV,
          2284999886,Hz,               33.81,  uV,
          2285833219,Hz,               33.59,  uV,
          2286666552,Hz,               33.56,  uV,
          2287499885,Hz,               33.23,  uV,
          2288333218,Hz,               33.82,  uV,
          2289166551,Hz,               33.68,  uV,
          2289999884,Hz,               33.57,  uV,
          2290833217,Hz,               33.68,  uV,
          2291666550,Hz,               33.52,  uV,
          2292499883,Hz,               33.34,  uV,
          2293333216,Hz,               33.61,  uV,
          2294166549,Hz,               33.63,  uV,
          2294999882,Hz,               33.35,  uV,
          2295833215,Hz,               33.36,  uV,
          2296666548,Hz,               33.44,  uV,
          2297499881,Hz,               33.29,  uV,
          2298333214,Hz,               33.45,  uV,
          2299166547,Hz,               33.39,  uV,
          2299999880,Hz,               33.80,  uV,
          2300833213,Hz,               33.45,  uV,
          2301666546,Hz,               33.38,  uV,
          2302499879,Hz,               33.34,  uV,
          2303333212,Hz,               33.54,  uV,
          2304166545,Hz,               33.35,  uV,
          2304999878,Hz,               33.41,  uV,
          2305833211,Hz,               33.40,  uV,
          2306666544,Hz,               33.27,  uV,
          2307499877,Hz,               33.41,  uV,
          2308333210,Hz,               33.43,  uV,
          2309166543,Hz,               33.39,  uV,
          2309999876,Hz,               33.26,  uV,
          2310833209,Hz,               33.37,  uV,
          2311666542,Hz,               33.51,  uV,
          2312499875,Hz,               33.53,  uV,
          2313333208,Hz,               33.45,  uV,
          2314166541,Hz,               33.65,  uV,
          2314999874,Hz,               33.31,  uV,
          2315833207,Hz,               33.57,  uV,
          2316666540,Hz,               33.45,  uV,
          2317499873,Hz,               33.63,  uV,
          2318333206,Hz,               33.59,  uV,
          2319166539,Hz,               33.64,  uV,
          2319999872,Hz,               33.75,  uV,
          2320833205,Hz,               33.77,  uV,
